state_code,default_rate_90,z_score,is_outlier
MT,57.35921104767616,2.5769815064679498,True
MT,100.0,4.821098057032248,True
MT,49.761477444972435,2.177124933840516,True
MT,100.0,4.821098057032248,True
MT,100.0,4.821098057032248,True
PA,54.99810452345946,2.299851216254823,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,67.22387377708633,2.937026091753078,True
PA,73.06934694987093,3.2416767492151837,True
PA,100.0,4.645231417091169,True
PA,79.06427090655271,3.5541163876933135,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,53.56791226085924,2.225313364447213,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,100.0,4.645231417091169,True
PA,66.81196952786564,2.9155587277557955,True
PA,66.5543165465103,2.9021305333484664,True
PA,61.13634217560578,2.6197599868726527,True
PA,100.0,4.645231417091169,True
PA,60.364552942576076,2.579536365907394,True
PA,64.61739552196019,2.801183313826755,True
PA,95.70435607072272,4.421353775607782,True
PA,60.85784801188505,2.605245604962238,True
PA,80.39968559993495,3.6237146823561996,True
PA,83.2490865732758,3.772217952192939,True
PA,51.63962666303321,2.1248162006098226,True
PA,51.7210108538371,2.1290577301665508,True
PA,76.81915446849153,3.437106835392436,True
PA,52.612940705131926,2.175542763554806,True
PA,64.49365445936132,2.794734255733166,True
PA,49.353352812910515,2.005661632452511,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,88.7056323060574,3.5112145605695444,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,69.43189903011583,2.6389375658719088,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,84.63674557485531,3.3270677614598814,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,100.0,4.022367068909994,True
PB,66.57942765899216,2.5098424331624285,True
PB,73.30571277588919,2.8142558897173187,True
PB,85.06214710947582,3.3463202833686347,True
PB,57.144356597762844,2.082836657362842,True
PB,73.70612037438315,2.83237725373476,True
PB,79.70096948573267,3.1036878966521373,True
PB,63.95426007047414,2.3910344543497057,True
PE,100.0,3.973240572256848,True
PE,77.14987658290407,2.944351182679064,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,75.97620264826888,2.891503299272593,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,64.87393310917051,2.391593205987736,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,100.0,3.973240572256848,True
PE,89.64520822161377,3.5069877123664788,True
PE,100.0,3.973240572256848,True
PE,65.12207530883252,2.4027664881481168,True
PE,64.56817269007958,2.3778255056907587,True
PE,95.93322950560164,3.790123092532257,True
PE,62.70088649505087,2.2937458305703746,True
PE,100.0,3.973240572256848,True
PE,73.46378913686007,2.778374999834773,True
PE,100.0,3.973240572256848,True
PE,73.83411694554188,2.7950500236875206,True
PE,100.0,3.973240572256848,True
PI,91.6594163079647,4.774474035947501,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,47.847532435368336,2.226741186074654,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,100.0,5.2594926469048655,True
PI,46.458542305864,2.145969133647555,True
PI,73.5132114821301,3.719242485764899,True
PI,56.70859242953055,2.742026347002003,True
PI,48.164026988416744,2.2451458630328984,True
PI,50.483272193286886,2.3800137726745016,True
PR,100.0,5.2432323162134145,True
PR,65.37766719685322,3.27169898973854,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,64.45438444763573,3.2191235980053694,True
PR,45.17262249176673,2.121143386640294,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,43.58972359153543,2.0310068279055,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,43.5278906024525,2.0274858115908083,True
PR,46.76699448920494,2.2119332691597657,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,57.80926081002728,2.840723829723428,True
PR,100.0,5.2432323162134145,True
PR,100.0,5.2432323162134145,True
PR,62.03187309622261,3.081176167073143,True
PR,63.05662868335335,3.139529825765256,True
PR,65.56326378250697,3.2822675974628304,True
PR,100.0,5.2432323162134145,True
PR,94.96660988962591,4.95661106500617,True
PR,64.04773705347641,3.1959674781024265,True
PR,100.0,5.2432323162134145,True
PR,67.5853806650913,3.3974149749289766,True
PR,61.56379023670298,3.054521667437268,True
PR,43.70254976770022,2.0374315990979075,True
RJ,100.0,3.0696335377254247,True
RJ,83.23196914731825,2.4650944476698524,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,72.82479869528751,2.089883940819092,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,99.90904344631159,3.066354274186105,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,99.99399840866359,3.0694171618970834,True
RJ,92.04899310421814,2.7829752821418356,True
RJ,100.0,3.0696335377254247,True
RJ,87.76042148003576,2.628359083609095,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,99.04052901316716,3.0350416573543386,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
RJ,100.0,3.0696335377254247,True
